gene,rho,pval,abs_rho
CST3,0.01390993926805954,0.09182375752818271,0.01390993926805954
SPICE1,0.01390495536528268,0.09194020018293464,0.01390495536528268
TRAF3IP2,-0.013893684062494638,0.09220397757457983,0.013893684062494638
POFUT2,-0.013852551937577822,0.09317173477770727,0.013852551937577822
DDIT4,-0.01385236566019196,0.09317613598239094,0.01385236566019196
FOXP3,0.01384948903146158,0.09324412371761513,0.01384948903146158
GDPD5,-0.013817169399329641,0.09401072162701672,0.013817169399329641
ZBTB43,-0.013717663007093695,0.09640271034094429,0.013717663007093695
FKBP11,0.013704920508256,0.09671250737724234,0.013704920508256
CUL9,0.013696430696368464,0.09691935421823022,0.013696430696368464
TRBV9,-0.013618742235622086,0.09882863659680022,0.013618742235622086
CAV1,0.013617581132070428,0.09885739811029527,0.013617581132070428
RASA3,0.013608371599556152,0.099085762712399,0.013608371599556152
DOCK10,0.013589461251681244,0.09955599363209643,0.013589461251681244
CRNKL1,0.013584817148216672,0.09967174726666653,0.013584817148216672
DOCK5,-0.01356603253045019,0.10014104685343905,0.01356603253045019
CBX6,-0.013547460737632138,0.10060675953853086,0.013547460737632138
IL23A,0.01354337241529989,0.10070951115168326,0.01354337241529989
MDM2,-0.013539734174691754,0.10080102118434017,0.013539734174691754
SGTB,0.01350415699468042,0.10169936369547604,0.01350415699468042
CDADC1,-0.013472898241684498,0.1024939132654691,0.013472898241684498
JUNB,-0.013469394116494181,0.10258328973072943,0.013469394116494181
MRPS31,0.013455071683392172,0.10294924344538879,0.013455071683392172
OSGIN2,0.013436843515374523,0.10341649342029394,0.013436843515374523
NFKB2,0.013425195833401262,0.10371594476108356,0.013425195833401262
CDKN2D,0.01335952600253594,0.10541717052095073,0.01335952600253594
ELMOD3,-0.01334211675967725,0.10587186272930707,0.01334211675967725
ZBTB37,-0.013325560889710961,0.10630570819380843,0.013325560889710961
PDLIM7,-0.013319195118827119,0.10647289745749822,0.013319195118827119
PDE12,0.013275658916992087,0.10762191643413101,0.013275658916992087
TTC13,0.013260966400898813,0.10801189352355169,0.013260966400898813
ING5,-0.013239351619301632,0.10858763744817633,0.013239351619301632
HERC3,-0.013071472845420656,0.11314239728352182,0.013071472845420656
TXNL4B,0.013069919065915675,0.11318524562910161,0.013069919065915675
IL12RB2,-0.013056204294500006,0.11356401048488243,0.013056204294500006
XCL2,-0.013020671988103562,0.11454996050112436,0.013020671988103562
LGALS1,0.013019046180339933,0.11459523403382407,0.013019046180339933
RPRD1A,-0.013010262778442765,0.11484006714943457,0.013010262778442765
TBK1,0.012964612657567242,0.1161191755604104,0.012964612657567242
KLF6,0.012962154836654588,0.11618835958640832,0.012962154836654588
ATG2B,-0.01295628579553987,0.11635369542350078,0.01295628579553987
DDIT3,0.012937920167474016,0.11687226496140492,0.012937920167474016
ZNF518B,-0.012919521858777552,0.11739357516665692,0.012919521858777552
TNFSF14,-0.01291499512484643,0.11752211807136206,0.01291499512484643
KDM6A,-0.012910755393642991,0.11764261128383742,0.012910755393642991
FZR1,0.012900113563931623,0.11794547925057618,0.012900113563931623
ZBTB18,0.012896096100474019,0.11805997574182203,0.012896096100474019
VPS18,0.012838853150802533,0.11970087039427982,0.012838853150802533
PLEKHA8,0.012820297826166017,0.12023658369111072,0.012820297826166017
DHX32,-0.012805342008583697,0.12066973973814842,0.012805342008583697
FOXJ3,-0.012789226580465354,0.12113784670475111,0.012789226580465354
LRBA,0.012789029013722916,0.12114359425323255,0.012789029013722916
CATSPER1,0.012748404648202196,0.12232996346131537,0.012748404648202196
EPN2,-0.012720678367632207,0.1231448638179913,0.012720678367632207
DUSP2,0.012715115239786298,0.12330887856839909,0.012715115239786298
NCR3,-0.012596370349135326,0.1268505966662278,0.012596370349135326
CAMTA2,-0.012581374153278799,0.12730345200414606,0.012581374153278799
RGS2,-0.01254296331760164,0.12846911963244156,0.01254296331760164
ZBTB22,-0.012514889945223056,0.12932630677032855,0.012514889945223056
FAM76A,0.012509351393835114,0.12949594325417754,0.012509351393835114
AREL1,-0.01250364848986181,0.1296707940655285,0.01250364848986181
SIRPG,-0.01249765354984308,0.12985479623836926,0.01249765354984308
KIF3B,-0.012483502764426033,0.13028992883643056,0.012483502764426033
CNST,-0.01247190000195535,0.13064755387625676,0.01247190000195535
CDC14B,0.012468780575359996,0.13074383185953733,0.012468780575359996
DGKH,0.012453541200481009,0.13121497121550166,0.012453541200481009
BAHD1,0.012409110415807778,0.13259610439690456,0.012409110415807778
UBP1,0.012406651750081633,0.13267285959709915,0.012406651750081633
ARFGAP1,0.012406345750884102,0.13268241475818507,0.012406345750884102
ERLIN1,-0.01240021515389285,0.13287396167832838,0.01240021515389285
LDOC1,0.01234602309888057,0.13457648267467637,0.01234602309888057
CHAC1,0.012343971697415947,0.13464126009153748,0.012343971697415947
AGPAT4,0.01220428408942385,0.1391091453390582,0.01220428408942385
RBM41,-0.012181562601053565,0.13984656004848067,0.012181562601053565
FEZ1,0.012147203891451583,0.14096736303970828,0.012147203891451583
HIVEP2,0.012117059358952078,0.1419563719324776,0.012117059358952078
CD163,0.0120931778760011,0.14274367339301144,0.0120931778760011
ZNF683,-0.012032420481688729,0.14476177008376864,0.012032420481688729
TUBD1,0.01197759482989453,0.14660153661974326,0.01197759482989453
TMEM25,-0.011961304705537138,0.14715161106663285,0.011961304705537138
ZRANB1,-0.011951296721153689,0.14749033591364805,0.011951296721153689
IGKV1D-8,0.011940232066040148,0.147865517540405,0.011940232066040148
LINC00309,0.011904996946862386,0.14906513311616085,0.011904996946862386
HELZ2,-0.01189813848539212,0.1492994977006113,0.01189813848539212
NUP85,0.011853514482240809,0.1508312428403275,0.011853514482240809
E2F6,0.01182576167547112,0.15178989671033344,0.01182576167547112
PPP6R3,-0.011783570473975609,0.15325616832195163,0.011783570473975609
TAF9B,0.011731195474107396,0.15509131240145307,0.011731195474107396
LPIN2,-0.01169412475138153,0.15640026710228688,0.01169412475138153
EPB41L5,0.011671263220781679,0.15721166647154589,0.011671263220781679
LEMD3,-0.011646348800003488,0.15809955524411967,0.011646348800003488
RMND5A,-0.011636616260602162,0.1584474286263948,0.011636616260602162
DCTN5,0.011566695724627289,0.16096367684654528,0.011566695724627289
FGFBP2,-0.011548333737086096,0.16162945223176867,0.011548333737086096
ZNF407,-0.011533634453531191,0.1621639206149696,0.011533634453531191
PICK1,0.011531346282491249,0.1622472387135611,0.011531346282491249
MMAA,0.011508429508488426,0.16308347896401076,0.011508429508488426
RAB33A,0.01143717188791939,0.16570445541045178,0.01143717188791939
RERE,-0.01143416197875259,0.16581585847098906,0.01143416197875259
WDR27,-0.011403159877151773,0.16696659184802962,0.011403159877151773
MBNL2,-0.01133627141982395,0.16946977735789248,0.01133627141982395
TBC1D2,-0.011294433077080895,0.1710497479414323,0.011294433077080895
NKRF,0.01127792737869027,0.17167608914397856,0.01127792737869027
DNAJC27,0.01126446349240353,0.17218827263270525,0.01126446349240353
LIN54,0.011244041828438798,0.17296731942448065,0.011244041828438798
ACP6,0.011190504980558045,0.17502215046116262,0.011190504980558045
SCYL2,0.011167122466665878,0.1759253031826776,0.011167122466665878
VAMP4,-0.011166142118266857,0.17596324503033434,0.011166142118266857
ERF,0.011163392511853087,0.1760696939840819,0.011163392511853087
PTPN7,0.01113649374501025,0.17711359289652773,0.01113649374501025
ATP8B2,-0.011107677881634432,0.17823699846615873,0.011107677881634432
RASL11A,0.011102595084223876,0.17843570362020986,0.011102595084223876
FBXO46,-0.0110797582249754,0.17933051412895723,0.0110797582249754
CCDC93,0.01101503097917392,0.1818848265194812,0.01101503097917392
ACVR1,0.011002950226949276,0.18236453965423471,0.011002950226949276
ZBTB45,0.01096681128833076,0.18380517646873135,0.01096681128833076
FAM43A,0.010954899602720466,0.18428186392527532,0.010954899602720466
LRIG1,0.010924073025494177,0.18551974403604954,0.010924073025494177
BRI3BP,0.01091835127163111,0.18575018325174864,0.01091835127163111
PAM,-0.010914360785603296,0.185911022202475,0.010914360785603296
IRF2BP2,-0.010884345082714823,0.18712412384225274,0.010884345082714823
IGHV4-34,0.01088113080796888,0.18725437625175886,0.01088113080796888
METRNL,0.010872073409891974,0.1876217702540069,0.010872073409891974
STAB1,0.010814223721353294,0.1899808775221003,0.010814223721353294
XCL1,-0.01080867733081668,0.19020820173646183,0.01080867733081668
FBXO5,0.010790188236760317,0.19096744207540234,0.010790188236760317
UBL4A,0.010751088242574116,0.1925803942530558,0.010751088242574116
ZBTB2,0.010721846757584355,0.19379319099786405,0.010721846757584355
TRBC2,-0.010717070856138215,0.19399180402444519,0.010717070856138215
RC3H2,0.010706861758551463,0.19441686563108196,0.010706861758551463
SEC24B,-0.010701281514653485,0.19464949092268033,0.010701281514653485
ALKBH1,-0.010684728779656393,0.19534073078101746,0.010684728779656393
PDCD1,0.010645227668079264,0.19699755990102366,0.010645227668079264
LIMS2,0.010606300855918536,0.19864034225303082,0.010606300855918536
ZDHHC13,0.010581977162624049,0.19967191745005083,0.010581977162624049
DAGLB,-0.010559379956765131,0.20063377275178662,0.010559379956765131
CTH,-0.010552989051134519,0.2009064155048252,0.010552989051134519
KLF7,-0.01046613336579813,0.2046386034654527,0.01046613336579813
GPX1,0.010455863507122595,0.20508321069072658,0.010455863507122595
ZBTB20,0.010432693800031857,0.20608886205731508,0.010432693800031857
ZBTB49,0.010418100624442744,0.20672409561260846,0.010418100624442744
APBB1,-0.010400759658739055,0.2074807854954272,0.010400759658739055
AGO3,-0.010389426866059474,0.2079763872830185,0.010389426866059474
TAOK2,0.010367246545009543,0.20894885231827165,0.010367246545009543
TNIK,0.010329707588498393,0.21060219312787268,0.010329707588498393
GBP5,0.010321248524303233,0.21097606155207407,0.010321248524303233
TUBA4A,-0.01024837954331175,0.21421656829979957,0.01024837954331175
ZNF43,-0.010202363539698691,0.2162813162579051,0.010202363539698691
RALGAPA1,0.010185640477285238,0.21703522126141067,0.010185640477285238
MAP1S,0.010147511353815919,0.21876121322329076,0.010147511353815919
HOMER3,-0.01011289168862334,0.22033686200157662,0.01011289168862334
RSBN1,-0.010086548209343264,0.2215412773957715,0.010086548209343264
ARHGAP21,0.010047914958090768,0.2233160967596994,0.010047914958090768
CPEB2,0.009933908107815614,0.228612824318067,0.009933908107815614
ZCCHC10,0.009909621712569682,0.22975262678309058,0.009909621712569682
RYK,-0.009902564010624027,0.2300846136072406,0.009902564010624027
HEATR3,-0.009898247837011667,0.23028780985190733,0.009898247837011667
ITM2A,0.009886319719548562,0.23085002353157505,0.009886319719548562
HERC5,0.00987006555300401,0.2316177079629137,0.00987006555300401
SLC35E1,0.009811626387625531,0.2343927600551516,0.009811626387625531
CSRNP2,0.00980114788349882,0.23489282371709355,0.00980114788349882
GPRASP1,-0.00977212447311015,0.2362818444879421,0.00977212447311015
KANSL3,-0.009725728406120475,0.23851434268691243,0.009725728406120475
PDSS1,-0.009712783837711096,0.23913986032158985,0.009712783837711096
SYCE1L,0.00970471743506669,0.23953023605412965,0.00970471743506669
TMEM116,0.00969509898244286,0.23999631070121663,0.00969509898244286
TP53BP1,0.009628386602055982,0.2432465390327876,0.009628386602055982
GAN,-0.009607612848522294,0.24426492344092096,0.009607612848522294
ICOS,0.00958342606615988,0.24545439051254342,0.00958342606615988
RGP1,-0.00956599195903023,0.24631428736651356,0.00956599195903023
R3HCC1L,-0.009525947072570212,0.2482973956161046,0.009525947072570212
FOXK2,-0.00952574237262826,0.24830756140392296,0.00952574237262826
ANKRD42,-0.00951121404385272,0.24902980953860246,0.00951121404385272
MOAP1,0.009510662783023122,0.24905724330784568,0.009510662783023122
SIRT1,0.009500367930867346,0.24956995990409314,0.009500367930867346
ZNF770,-0.00947616143399716,0.2507784253625483,0.00947616143399716
ZBTB1,0.009475629917944638,0.2508050060826913,0.009475629917944638
PTDSS2,0.009422797954943931,0.2534569100523412,0.009422797954943931
CRADD,0.009418027523567928,0.2536973196248494,0.009418027523567928
FCHSD1,-0.009407681368060614,0.2542192674608847,0.009407681368060614
ZFYVE26,0.009403157797166065,0.2544477093346607,0.009403157797166065
KIF5C,0.009391353851260525,0.25504448498226295,0.009391353851260525
PCYT1A,0.009377713703060554,0.25573530519525167,0.009377713703060554
CSRNP1,-0.00937702015138271,0.2557704655789196,0.00937702015138271
ANKHD1,0.009372565852815998,0.2559963613190595,0.009372565852815998
PRR7,-0.00935400974055995,0.2569389089384558,0.00935400974055995
ZNF592,-0.009341005556239288,0.2576008831692662,0.009341005556239288
RCAN3,-0.00932621575637036,0.25835519035873655,0.00932621575637036
IRAK4,-0.009313641497411405,0.25899770394189214,0.009313641497411405
CC2D1B,0.009236563207004691,0.26296040051322417,0.009236563207004691
RNF38,0.009215289959706873,0.26406141688983137,0.009215289959706873
RNF19B,0.009162694461945474,0.2667971761883994,0.009162694461945474
ALPK1,-0.0091625882277243,0.266802721626464,0.0091625882277243
NISCH,0.009091594287411848,0.27052635302069894,0.009091594287411848
FCER2,-0.009035133393056283,0.2735130430481027,0.009035133393056283
MS4A1,-0.008985692931286374,0.2761468083540288,0.008985692931286374
PGAP1,0.008976882228908025,0.2766179768107575,0.008976882228908025
ZNF593,0.00894480059363697,0.278338229319666,0.00894480059363697
NPLOC4,-0.008941841275203886,0.2784972771675754,0.008941841275203886
GNPDA2,0.0089364620593207,0.27878654014705173,0.0089364620593207
ZNF260,0.008924095434705966,0.27945232013641214,0.008924095434705966
BTBD7,0.008899359636167854,0.2807872582627024,0.008899359636167854
RARG,-0.008873519876419406,0.28218639155845837,0.008873519876419406
ACSL6,-0.008844401260237226,0.283768719664211,0.008844401260237226
IGLV4-69,0.008829132681663568,0.2846008223481842,0.008829132681663568
NRF1,0.008808187220782809,0.28574498511926383,0.008808187220782809
SLC25A53,-0.008806083920372637,0.28586005111684193,0.008806083920372637
ZNHIT6,0.008782779862438733,0.2871370496756756,0.008782779862438733
INTS1,0.00877718403679439,0.28744425796111317,0.00877718403679439
CCAR2,0.008729887619745157,0.29004966696217216,0.008729887619745157
SNX19,-0.008703560937085615,0.29150678520057366,0.008703560937085615
EPM2AIP1,-0.00870322673547832,0.29152531402103915,0.00870322673547832
PLCG1,-0.00869978961013787,0.2917159212115685,0.00869978961013787
STX3,-0.008676466764067867,0.29301151103458745,0.008676466764067867
PIGM,0.008620062580215302,0.2961607196871203,0.008620062580215302
UBQLN2,-0.00860776506677461,0.29685032163737013,0.00860776506677461
FCRL1,-0.008598935714807078,0.29734610282635254,0.008598935714807078
MTA2,-0.008560949118589786,0.2994854163088373,0.008560949118589786
PHC2,-0.008474966109505025,0.3043656069971848,0.008474966109505025
TFDP1,-0.008468493543828877,0.30473509923275066,0.008468493543828877
SLC39A4,0.008414502190924725,0.3078288393207633,0.008414502190924725
NUMA1,-0.008351831474524594,0.31144588673529044,0.008351831474524594
SFR1,0.008315346897136294,0.313564452804177,0.008315346897136294
POLR3C,0.008309333626118097,0.313914536209817,0.008309333626118097
RNF185,-0.00828227177880237,0.31549321633158817,0.00828227177880237
ZNF570,0.008248806847936106,0.31745262528515683,0.008248806847936106
THAP3,0.008186862413296752,0.32110054481221456,0.008186862413296752
EPS15,0.008169908351254866,0.3221037264856316,0.008169908351254866
TKTL1,-0.008150304564983217,0.32326624062967346,0.008150304564983217
ZNF839,-0.008076736753000035,0.32765320294304223,0.008076736753000035
RAB33B,-0.008070481616619203,0.32802798026682456,0.008070481616619203
AGO1,-0.008033383753178299,0.3302564163638917,0.008033383753178299
THAP2,0.00802261028331589,0.33090540095697474,0.00802261028331589
UPF2,-0.008004316756155924,0.3320092756171471,0.008004316756155924
CTC1,0.007978623842269444,0.3335636594789919,0.007978623842269444
RLF,0.00795817039037636,0.33480441424256324,0.00795817039037636
SP4,0.00794821155620483,0.335409615713293,0.00794821155620483
FBXL3,0.00793945047925204,0.3359426111753958,0.00793945047925204
CCDC141,-0.007924843574478334,0.3368324591091728,0.007924843574478334
LINC00528,-0.007899246719139576,0.33839546265922793,0.007899246719139576
GCC2,0.007856915465943389,0.3409905072090087,0.007856915465943389
USP42,0.007834804886495182,0.3423510106126306,0.007834804886495182
ANXA6,-0.007826610834134043,0.34285608553942004,0.007826610834134043
ADNP2,0.007804122145543162,0.3442447160677612,0.007804122145543162
AP3M2,0.007790965013948717,0.3450588038957808,0.007790965013948717
SOCS3,0.007767211776223046,0.3465316238166378,0.007767211776223046
RECQL5,0.007765231303725475,0.34665460355694144,0.007765231303725475
FBXO32,-0.007738812009315822,0.34829779708453423,0.007738812009315822
GSDMB,0.0077343612383234854,0.34857510687831783,0.0077343612383234854
BLM,0.007732685382013801,0.34867955914638726,0.007732685382013801
PANK3,-0.00772370109001107,0.3492398683830399,0.00772370109001107
ZNF212,-0.007658759114797751,0.3533069881854467,0.007658759114797751
IGHMBP2,-0.007643685842045387,0.35425524670812203,0.007643685842045387
HAUS6,-0.007636246893635006,0.35472382231343735,0.007636246893635006
PPP1R3E,0.007624491479331696,0.35546508723775694,0.007624491479331696
RFFL,-0.007583241122878545,0.3580739473962856,0.007583241122878545
CYB5D2,0.007570980650422116,0.35885167181326294,0.007570980650422116
MEGF6,0.00755394334200287,0.35993416906653886,0.00755394334200287
SYNE1,-0.007551598572173267,0.36008330874744343,0.007551598572173267
EID2,-0.007518203371587965,0.36221162843282917,0.007518203371587965
WDR75,-0.0074867191650313985,0.36422535861944594,0.0074867191650313985
STK11IP,0.00743544290778404,0.36751993439806363,0.00743544290778404
CHI3L2,-0.007431595629089088,0.3677678741678404,0.007431595629089088
HK3,-0.007397734887429563,0.3699545367029454,0.007397734887429563
FBLN5,-0.007389690417560713,0.37047521839601105,0.007389690417560713
GATC,0.007276907213153713,0.37782299728046664,0.007276907213153713
WDR86,0.0072528426994248295,0.37940233491725117,0.0072528426994248295
JSRP1,0.007244396179448947,0.379957635522275,0.007244396179448947
USP20,0.007237333969950513,0.38042231046950925,0.007237333969950513
TRAF6,0.007191070691795953,0.38347493988891557,0.007191070691795953
KDM5B,-0.0071882423488747755,0.38366205007561405,0.0071882423488747755
TCF7,-0.00717448952618013,0.3845726700524509,0.00717448952618013
FER,-0.0071585713216036125,0.3856283159215331,0.0071585713216036125
ATXN1L,-0.007110670486222807,0.38881561255313135,0.007110670486222807
GMEB1,0.007097121563798096,0.38972005198481374,0.007097121563798096
TAF4,-0.007069328404363955,0.3915793451724767,0.007069328404363955
SLC9B2,-0.007039351671475229,0.39359073658304966,0.007039351671475229
ASCC3,-0.007030545548132325,0.394182800285949,0.007030545548132325
CDKN1B,-0.007018684439690476,0.39498111160794414,0.007018684439690476
FBXO33,-0.006981947351438703,0.39745989458283704,0.006981947351438703
SART3,0.006964692321395621,0.398627383146529,0.006964692321395621
DGKE,-0.006961421171481761,0.39884894425752626,0.006961421171481761
DHRS13,0.006895355106324077,0.4033395723096479,0.006895355106324077
PNPLA6,0.006881312761890055,0.4042979430335446,0.006881312761890055
TP53INP2,0.0068672469413445245,0.40525928044243065,0.0068672469413445245
HPGD,-0.006864011961426213,0.4054805702576574,0.006864011961426213
RAB3IP,-0.006859434218660417,0.4057938355188737,0.006859434218660417
FNIP1,-0.0068220548123631266,0.4083571972218083,0.0068220548123631266
SETD5,-0.006792891327198953,0.41036381728247473,0.006792891327198953
CD3D,-0.006766064054649541,0.4122148552607048,0.006766064054649541
ANKLE2,0.006727685406301672,0.41487150828765307,0.006727685406301672
GNL1,-0.006700794241233099,0.4167389878344291,0.006700794241233099
TAF5,-0.006691564434238035,0.41738110063018674,0.006691564434238035
NXT1,0.006638016512481836,0.42111788948158346,0.006638016512481836
TAF8,0.006536031998229135,0.42828882809637114,0.006536031998229135
CLEC2D,-0.006505976482203047,0.4304156285793299,0.006505976482203047
ARAP1,-0.0064156675296386575,0.4368428643124226,0.0064156675296386575
RAB11FIP4,-0.006410966442653132,0.43717894456244344,0.006410966442653132
PCBP4,0.006378459073139381,0.43950696262529,0.006378459073139381
H6PD,-0.006369309832013536,0.44016346733249934,0.006369309832013536
MECP2,-0.0063586725047367395,0.4409274564709904,0.0063586725047367395
KIFC2,-0.0063382228827595765,0.44239831219963277,0.0063382228827595765
EIF2AK2,0.006278497501772546,0.44671014074753235,0.006278497501772546
TESC,0.006269469662386153,0.44736397277975515,0.006269469662386153
QPCTL,-0.006268229569408817,0.44745382772631714,0.006268229569408817
GPR171,0.006227850370600505,0.4503852335019267,0.006227850370600505
CLK3,0.006226967680909412,0.4504494353167908,0.006226967680909412
NCKAP5L,0.006216966068433227,0.4511772575725198,0.006216966068433227
DCBLD1,0.0061818781633263984,0.4537358770224015,0.0061818781633263984
PCSK7,-0.006170836381709804,0.45454273642827514,0.006170836381709804
CD27,-0.0061641237877876915,0.4550336426755912,0.0061641237877876915
GPR25,0.006148763079776026,0.4561581263796811,0.006148763079776026
ZNF227,0.006096927125520712,0.45996429883476075,0.006096927125520712
RCBTB1,0.006090941448787585,0.46040495244747925,0.006090941448787585
DTX3L,-0.006074523856206658,0.46161479405688366,0.006074523856206658
MSANTD4,-0.006005035389657427,0.4667551333888905,0.006005035389657427
SLC25A28,0.005986889100521373,0.4681026971206632,0.005986889100521373
AQR,-0.005981468152510009,0.468505680353112,0.005981468152510009
C6orf120,0.005967961855115482,0.4695105482035704,0.005967961855115482
PHC3,0.005959859808311195,0.47011391132689284,0.005959859808311195
SPRY1,0.005958612573857876,0.47020683147085185,0.005958612573857876
RFX3,-0.00593256780069307,0.47214950737521677,0.00593256780069307
RTKN2,0.005922910837574512,0.47287094096112314,0.005922910837574512
RALGPS2,0.005917333291607729,0.47328789363558876,0.005917333291607729
SMG6,-0.005909958488282347,0.47383951166580196,0.005909958488282347
RBM10,0.005902815062854219,0.4743741599327308,0.005902815062854219
TRAV21,-0.005867702991178642,0.4770069271418038,0.005867702991178642
IGHD,0.005772184031764476,0.48420941812585416,0.005772184031764476
ZMYND8,-0.005769648320332283,0.48440142044376167,0.005769648320332283
OSBPL2,0.00576055874812239,0.48509001553609965,0.00576055874812239
THRA,-0.0057453464729247585,0.4862436307285368,0.0057453464729247585
OSBPL10,-0.005708382226759121,0.4890529661694434,0.005708382226759121
MEI1,-0.005677539086576588,0.4914037632142193,0.005677539086576588
SMURF1,0.0056090698377424825,0.496643950278855,0.0056090698377424825
ZNF483,0.005606269255109162,0.4968589207899532,0.005606269255109162
STAU2,0.005587133401722918,0.4983290997354012,0.005587133401722918
SEC16A,0.005579239379099899,0.49893625901434124,0.005579239379099899
SBF1,-0.005566191588917387,0.49994067530456743,0.005566191588917387
FBXO38,0.005524628062779806,0.5031473663544874,0.005524628062779806
THOC1,0.005461910723522207,0.5080065975813426,0.005461910723522207
SATB1,0.005444046698272883,0.5093951628606956,0.005444046698272883
TCF20,-0.005435954306317727,0.5100248354315655,0.005435954306317727
C1orf159,0.005433048082210503,0.5102510693364684,0.005433048082210503
BRAF,-0.005397424858070946,0.5130284039326802,0.005397424858070946
FAM184A,0.0053743248867203375,0.5148335731637881,0.0053743248867203375
TRGC1,-0.00527739566350786,0.5224440171620091,0.00527739566350786
MSC,0.0052491317046929505,0.5246740099919723,0.0052491317046929505
OTUD4,0.0052215366837551685,0.5268559174213543,0.0052215366837551685
ALG11,0.005148696569672612,0.5326374677016185,0.005148696569672612
ZNF512,-0.005136053260887053,0.5336442671789126,0.005136053260887053
EXOC6B,0.005123770425040936,0.5346232817801331,0.005123770425040936
ABCA7,0.005106977698670991,0.5359632259663931,0.005106977698670991
NT5E,0.005067268104748497,0.5391384906538721,0.005067268104748497
BCL2A1,0.0050617817383798395,0.5395779322369673,0.0050617817383798395
C11orf68,-0.005036765064970409,0.5415839636384714,0.005036765064970409
DLGAP4,0.005029344299433382,0.5421797334090814,0.005029344299433382
FBXO3,0.005028651722680214,0.5422353530072253,0.005028651722680214
DYNLL2,-0.00502835668000588,0.5422590482199164,0.00502835668000588
ZKSCAN5,-0.0050269068263041035,0.5423754951212201,0.0050269068263041035
CD69,0.004920451015976814,0.5509595412890738,0.004920451015976814
GEMIN5,-0.004917724531941379,0.5511802654369311,0.004917724531941379
AP5Z1,0.004861602109205843,0.5557333234904306,0.004861602109205843
STRADA,-0.004855597937893743,0.5562215103559751,0.004855597937893743
BRPF3,-0.004853556292088719,0.5563875600335422,0.004853556292088719
MT2A,0.004846505347301634,0.5569612082465497,0.004846505347301634
TRMT10A,-0.004806507943627163,0.5602207444116127,0.004806507943627163
PSME4,-0.004780988965531637,0.562305199135134,0.004780988965531637
LINC00926,0.00477954990466721,0.5624228567423262,0.00477954990466721
STK39,-0.004743690767356176,0.5653585315852393,0.004743690767356176
MTA3,0.004724464655138239,0.5669355392850147,0.004724464655138239
EHD1,-0.004659989696637402,0.5722393841851069,0.004659989696637402
COG1,0.00464549775330014,0.5734347580778818,0.00464549775330014
PREPL,0.004642770127361556,0.573659879724062,0.004642770127361556
GORAB,0.0046405902877836615,0.5738398205216988,0.0046405902877836615
NCR1,0.0046060362225206625,0.5766957450539818,0.0046060362225206625
KDM5C,-0.004570694732412007,0.5796236642035002,0.004570694732412007
ALYREF,-0.004563235550185904,0.5802425214617808,0.004563235550185904
MPRIP,0.004536406599559049,0.5824709632113119,0.004536406599559049
SIAH1,0.004499021634577318,0.5855828435889241,0.004499021634577318
KCTD7,-0.004488085472837269,0.5864946137981824,0.004488085472837269
TMEM204,0.0044611699924644805,0.5887414105114595,0.0044611699924644805
CAPN12,0.004436097417755155,0.5908379367873916,0.004436097417755155
SPINK2,-0.004428256594766103,0.5914942773024674,0.004428256594766103
EIF2AK3,-0.004339264782071145,0.5989669736042955,0.004339264782071145
IGHV5-51,0.004338026415065605,0.5990712613082236,0.004338026415065605
GFM1,0.004277659196552545,0.6041649636505617,0.004277659196552545
ZC3HC1,0.0042269065035759066,0.6084623897633819,0.0042269065035759066
PDIA5,-0.004221082865498414,0.6089563692029489,0.004221082865498414
MLLT6,-0.004213944774887413,0.609562087954369,0.004213944774887413
EXD3,-0.004155123653928673,0.6145636454735591,0.004155123653928673
FASTKD3,0.0041469230780392255,0.6152623729209441,0.0041469230780392255
SLAMF1,-0.004140836761600033,0.6157811812649665,0.004140836761600033
IFFO2,0.004130585822304774,0.6166554234497221,0.004130585822304774
CEBPA,0.004120719120744722,0.6174974098983029,0.004120719120744722
GPHN,0.00410573151292341,0.6187773567042304,0.00410573151292341
ZNF174,0.00409328979597398,0.6198407627687285,0.00409328979597398
TRAV19,-0.004073542898758499,0.6215301827682672,0.004073542898758499
UHRF2,0.003977351194281824,0.6297881596741459,0.003977351194281824
ERI1,0.003972203787906178,0.6302313794368046,0.003972203787906178
ZNF326,-0.003962041415798494,0.6311068057894298,0.003962041415798494
NAPB,-0.003926740492859723,0.6341517818119291,0.003926740492859723
CMTM8,-0.003917911513826765,0.6349143208764967,0.003917911513826765
IGKV1-39,0.003912240381284936,0.6354043282632437,0.003912240381284936
TRBV3-1,0.0038728876159516926,0.6388089455504944,0.0038728876159516926
GPATCH3,0.0038482877831009944,0.6409410870355035,0.0038482877831009944
MSL2,0.003836787383690454,0.6419388796885277,0.003836787383690454
MSI2,0.0038293688093535925,0.6425828700940892,0.0038293688093535925
OASL,-0.0038112082272355754,0.6441604843026604,0.0038112082272355754
MAPKAPK5,0.003799292637217778,0.6451964666059037,0.003799292637217778
PKD2,-0.0037473047182432604,0.6497245134034342,0.0037473047182432604
KLF3,0.003743535818578981,0.6500532833225237,0.003743535818578981
RYBP,-0.003717050494053331,0.6523655785950376,0.003717050494053331
ZNF623,-0.0037133111715655994,0.6526923092536172,0.0037133111715655994
SFI1,0.003693889601352553,0.6543903777734672,0.003693889601352553
RBM43,0.003687442456249562,0.6549544612655414,0.003687442456249562
ATG16L1,-0.003682875955411285,0.6553541197370689,0.003682875955411285
CNNM3,-0.0036662123379628004,0.6568133500917952,0.0036662123379628004
